subject_id,session_id,session_type,stage,image_set,session_number,session_date,plane_name,fov_index,targeted_structure,imaging_depth,frame_rate,scanimage_roi_index,genotype,name,in_capsule
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_4,4,VISp,80,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_5,5,VISp,280,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_7,7,VISp,310,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_0,0,VISp,160,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_1,1,VISp,200,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_2,2,VISp,115,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_3,3,VISp,240,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_4,4,VISp,80,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_5,5,VISp,280,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-04_11-39-31,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-04-04,VISp_7,7,VISp,305,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-04_11-39-31_processed_2026-08-19_00-34-04,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_0,0,VISp,155,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_1,1,VISp,195,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_2,2,VISp,110,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_3,3,VISp,235,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_4,4,VISp,75,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_5,5,VISp,275,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_6,6,VISp,35,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-08_09-28-39,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-04-08,VISp_7,7,VISp,300,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-08_09-28-39_processed_2026-08-19_00-34-01,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_0,0,VISp,160,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_1,1,VISp,200,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_2,2,VISp,115,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_3,3,VISp,240,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_4,4,VISp,80,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_5,5,VISp,280,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
782149,multiplane-ophys_782149_2025-04-09_09-46-45,TRAINING_4_images_A_training,TRAINING_4,A,9,2025-04-09,VISp_7,7,VISp,305,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-09_09-46-45_processed_2026-08-19_00-33-57,True
