project_name,session_type,stimulus_category,_id,name,subject_id,genotype,date_of_birth,age,sex,species,modality,session_id,session_number,session_date,session_start_time,session_end_time,rig_id,mouse_platform,targeted_structure,n_planes,imaging_depths_um,depth_min_um,depth_max_um,n_coupled_pairs,frame_rate_hz,n_frames,n_rois_total,n_soma_total,n_rois_min,n_rois_max,image_set,n_stimulus_presentations,n_trials,epoch_labels,stimulus_labels,data_level,pipeline_version,n_data_processes,has_original_metadata,raw_matches_processed,processing_date
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,89024256-e9db-4746-bc9b-c4fc1101aea6,multiplane-ophys_788406_2025-07-16_12-07-35_processed_2026-08-19_00-42-52,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,179,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-16_12-07-35,24,2025-07-16,12:07:35.662743,13:22:41.103773,MESO.2,disc,VISp,8,40|78|120|158|188|228|262|302,40,302,4,10.63,48401,583,532,56,88,B,4802.0,559.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,c7a23a74-0b53-4248-b860-e4904fbb7735,multiplane-ophys_788406_2025-07-17_12-43-19_processed_2026-08-19_00-42-44,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,180,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-17_12-43-19,25,2025-07-17,12:43:19.506965,13:58:20.177265,MESO.2,disc,VISp,8,36|74|120|146|192|228|262|302,36,302,4,10.63,48349,555,525,55,79,B,4796.0,439.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,132210b3-56a7-438a-a1c8-dbec9f9dd7bf,multiplane-ophys_788406_2025-07-18_12-17-32_processed_2026-08-19_00-44-55,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,181,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-18_12-17-32,26,2025-07-18,12:17:32.357873,13:32:33.795813,MESO.2,disc,VISp,8,40|82|120|156|190|228|270|308,40,308,4,10.63,48358,627,592,62,93,B,4797.0,415.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,63a5dea2-30b5-47e8-a18a-becdbc4392de,multiplane-ophys_788406_2025-07-21_11-16-45_processed_2026-08-19_00-44-01,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,184,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-21_11-16-45,27,2025-07-21,11:16:45.247869,12:31:48.169999,MESO.2,disc,VISp,8,28|72|116|146|190|226|260|308,28,308,4,10.63,48373,594,553,57,88,B,4799.0,411.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_0,natural_movies,97d6f961-d774-43c5-b12a-f4a67163a631,multiplane-ophys_788406_2025-07-22_10-10-36_processed_2026-08-19_00-44-25,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,185,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-22_10-10-36,28,2025-07-22,10:10:36.427780,11:27:14.360540,MESO.2,disc,VISp,8,32|76|118|144|192|234|270|314,32,314,4,10.63,49395,616,579,53,94,,137370.0,,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_test_0_0|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54|ds_warped_15_Session_test_0_0,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_0,natural_movies,2eae1919-3b11-4288-a28d-2a4c7b476a9f,multiplane-ophys_788406_2025-07-23_12-31-02_processed_2026-08-19_00-44-15,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,186,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-23_12-31-02,29,2025-07-23,12:31:02.512223,13:47:40.528593,MESO.2,disc,VISp,8,42|82|124|158|202|236|274|316,42,316,4,10.63,49395,560,527,48,80,,137370.0,,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_test_0_0|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54|ds_warped_15_Session_test_0_0,derived,v1,50,False,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,0a3e9469-e0ac-4b22-b0e6-f4003692d71c,multiplane-ophys_788406_2025-07-25_11-13-57_processed_2026-08-19_00-44-00,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,188,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-25_11-13-57,30,2025-07-25,11:13:57.811540,12:16:34.045830,MESO.2,disc,VISp,8,38|74|120|160|188|232|262|312,38,312,4,10.63,40353,602,558,54,102,,1093.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,434827fc-4289-496e-91ef-641f1ca615ab,multiplane-ophys_788406_2025-07-28_12-22-00_processed_2026-08-19_00-43-25,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,191,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-28_12-22-00,31,2025-07-28,12:22:00.356662,13:24:36.574322,MESO.2,disc,VISp,8,38|80|120|160|192|236|272|318,38,318,4,10.63,40352,586,542,50,90,,1094.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,9d1bb494-4679-4e51-9c67-65ac7ca4a62c,multiplane-ophys_788406_2025-07-29_10-20-34_processed_2026-08-19_00-44-03,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,192,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-29_10-20-34,32,2025-07-29,10:20:34.036173,11:23:10.203503,MESO.2,disc,VISp,8,36|74|120|158|196|236|272|312,36,312,4,10.63,40351,582,536,54,93,,1091.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_0_gratings_autorewards_15min,static_gratings,f2f22022-b8e1-4d3b-9c27-feed7cb72e2d,multiplane-ophys_790322_2025-06-11_15-09-29_processed_2026-08-19_00-42-46,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,131,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-11_15-09-29,1,2025-06-11,15:09:29.438454,15:25:14.973574,MESO.2,disc,VISp,8,32|80|120|160|206|246|274|324,32,324,4,10.63,10158,491,468,42,78,,123.0,122.0,spontaneous,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,eb5eb6d8-215d-4854-93a1-a1c95fb3ce48,multiplane-ophys_790322_2025-06-12_15-23-11_processed_2026-08-19_00-43-34,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,132,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-12_15-23-11,2,2025-06-12,15:23:11.012984,16:23:56.472624,MESO.2,disc,VISp,8,32|80|120|160|208|246|272|322,32,322,4,10.63,39161,509,475,43,88,,313.0,759.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,e117b261-310e-4b8c-9dab-5da4f2a28d2b,multiplane-ophys_790322_2025-06-13_14-57-49_processed_2026-08-19_00-44-45,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,133,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-13_14-57-49,3,2025-06-13,14:57:49.289128,15:58:38.568428,MESO.2,disc,VISp,8,32|80|120|162|208|250|278|330,32,330,4,10.63,39203,555,507,54,83,,333.0,648.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,5b32a731-9b86-4aac-9e7f-17855d978160,multiplane-ophys_790322_2025-06-16_12-24-56_processed_2026-08-19_00-44-48,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,136,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-16_12-24-56,4,2025-06-16,12:24:56.391358,13:25:36.712808,MESO.2,disc,VISp,8,26|76|114|160|206|246|274|324,26,324,4,10.63,39108,599,548,51,96,,214.0,1157.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_2_gratings_flashed,flashed_gratings,b8c84fd3-85a4-4b23-af4c-fec9d968d2da,multiplane-ophys_790322_2025-06-17_15-44-27_processed_2026-08-19_00-45-41,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,137,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-17_15-44-27,5,2025-06-17,15:44:27.001798,16:45:11.894508,MESO.2,disc,VISp,8,38|86|120|164|212|252|278|328,38,328,4,10.63,39156,527,489,38,87,,4802.0,990.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_2_gratings_flashed,flashed_gratings,287f9fef-3e48-46c6-b522-1154b48b287b,multiplane-ophys_790322_2025-06-18_14-34-44_processed_2026-08-19_00-46-44,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,138,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-18_14-34-44,6,2025-06-18,14:34:44.250111,15:35:29.042411,MESO.2,disc,VISp,8,30|80|120|160|210|248|274|324,30,324,4,10.63,39154,541,487,40,97,,4802.0,1088.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,76e5d597-4d40-42f0-a9ad-a24712472fb5,multiplane-ophys_790322_2025-06-23_12-18-18_processed_2026-08-19_00-46-52,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,143,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-23_12-18-18,7,2025-06-23,12:18:18.942838,13:18:59.064398,MESO.2,disc,VISp,8,34|80|120|160|206|246|274|324,34,324,4,10.63,39106,539,500,44,90,A,4796.0,1128.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,378828bc-294d-47fb-a156-b7f2c1bea7a4,multiplane-ophys_790322_2025-06-24_12-14-55_processed_2026-08-19_00-47-19,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,144,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-24_12-14-55,8,2025-06-24,12:14:55.472790,13:15:41.649360,MESO.2,disc,VISp,8,26|74|116|156|200|240|272|318,26,318,4,10.63,39170,585,540,43,95,A,4804.0,1060.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_3_images_A_10uL_reward,flashed_images,79042aaa-e074-4d9c-b8b1-d2739026fc5e,multiplane-ophys_790322_2025-06-25_14-02-09_processed_2026-08-19_00-46-34,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,145,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-25_14-02-09,9,2025-06-25,14:02:09.505297,15:02:50.494217,MESO.2,disc,VISp,8,30|78|116|158|202|242|270|318,30,318,4,10.63,39114,506,475,37,87,A,4797.0,1050.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_4_images_A_training,flashed_images,7235ebe9-def3-4d99-a936-9b1392d0b1ba,multiplane-ophys_790322_2025-06-26_14-34-26_processed_2026-08-19_00-46-42,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,146,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-26_14-34-26,10,2025-06-26,14:34:26.197007,15:35:08.603637,MESO.2,disc,VISp,8,34|82|122|164|206|244|270|324,34,324,4,10.63,39130,511,482,43,85,A,4799.0,774.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_epilogue,flashed_images,5d3c41f8-e123-4e55-a7d6-03de6dc2649f,multiplane-ophys_790322_2025-06-30_11-27-24_processed_2026-08-19_00-47-07,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,150,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-06-30_11-27-24,11,2025-06-30,11:27:24.203809,12:42:24.973499,MESO.2,disc,VISp,8,36|80|120|160|196|236|264|312,36,312,4,10.63,48350,553,517,45,93,A,4796.0,718.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_handoff_ready,flashed_images,34ef85f4-366f-45b4-a227-63ea18dd70dc,multiplane-ophys_790322_2025-07-01_13-35-26_processed_2026-08-19_00-47-08,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,151,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-01_13-35-26,12,2025-07-01,13:35:26.243427,14:50:27.497007,MESO.2,disc,VISp,8,42|86|124|166|210|252|278|328,42,328,4,10.63,48354,550,513,48,91,A,4797.0,924.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,1a85415d-fd23-4307-8f1e-ef54b3429fed,multiplane-ophys_790322_2025-07-02_14-00-54_processed_2026-08-19_00-47-14,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,152,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-02_14-00-54,13,2025-07-02,14:00:54.943455,15:15:57.247935,MESO.2,disc,VISp,8,36|82|120|162|206|248|276|324,36,324,4,10.63,48366,554,511,51,83,A,4798.0,804.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,f28f6bed-de0b-4c67-8def-5ddd419904e3,multiplane-ophys_790322_2025-07-03_14-03-48_processed_2026-08-19_00-46-52,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,153,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-03_14-03-48,14,2025-07-03,14:03:48.900344,15:18:54.223944,MESO.2,disc,VISp,8,36|86|120|158|198|238|266|318,36,318,4,10.63,48399,513,482,44,88,A,4802.0,636.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,5e773dc5-85e9-4dab-9b02-40ab2e317fad,multiplane-ophys_790322_2025-07-07_12-19-54_processed_2026-08-19_00-47-54,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,157,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-07_12-19-54,15,2025-07-07,12:19:54.006758,13:34:54.860248,MESO.2,disc,VISp,8,30|80|114|154|200|238|266|318,30,318,4,10.63,48351,513,482,43,85,B,4796.0,748.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,bfb94a44-c6f3-440b-ae8d-408ae9589ed7,multiplane-ophys_790322_2025-07-08_12-35-46_processed_2026-08-19_00-48-15,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,158,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-08_12-35-46,16,2025-07-08,12:35:46.277304,13:50:50.933554,MESO.2,disc,VISp,8,36|80|120|160|204|246|274|322,36,322,4,10.63,48392,520,481,41,91,B,4801.0,734.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,3d849e4e-bb65-443f-9b72-bb6cca76f75c,multiplane-ophys_790322_2025-07-10_15-25-55_processed_2026-08-19_00-47-55,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,160,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-10_15-25-55,17,2025-07-10,15:25:55.361040,16:40:59.134080,MESO.2,disc,VISp,8,32|80|120|160|202|240|268|318,32,318,4,10.63,48382,511,477,45,87,B,4800.0,461.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,572f9a3f-5717-4dfa-bfc8-87ea5e10aa51,multiplane-ophys_790322_2025-07-11_14-33-34_processed_2026-08-19_00-48-10,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,161,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-11_14-33-34,18,2025-07-11,14:33:34.387170,15:48:36.675360,MESO.2,disc,VISp,8,32|76|116|158|202|240|266|320,32,320,4,10.63,48366,528,491,47,84,B,4798.0,432.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
